"Length";"Year";"fs1";"fs2";"fs3";"fs4";"fs5";"fs6";"fs7";"fs8";"Sex"
38;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
39;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
40;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
41;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
42;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
43;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
44;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
45;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
46;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
47;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
48;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
49;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
50;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
51;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
52;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
53;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
54;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
55;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
56;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
57;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
58;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
59;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
60;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
61;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
62;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
63;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
64;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
65;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
66;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
67;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
68;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
69;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
70;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
71;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
72;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
73;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
74;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
75;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
76;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
77;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
78;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
79;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
80;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
81;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
82;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
83;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
84;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
85;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
86;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
87;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
88;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
89;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
90;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
91;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
92;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
93;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
94;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
95;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
96;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
97;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
98;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
99;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
100;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
101;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
102;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
103;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
104;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
105;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
106;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
107;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
108;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
109;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
110;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
111;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
112;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
113;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
114;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
115;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
116;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
117;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
118;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
119;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
120;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
121;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
122;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
123;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
124;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
125;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
126;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
127;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
128;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
129;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
130;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
131;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
132;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
133;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
134;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
135;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
136;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
137;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
138;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
139;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
140;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
141;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
142;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
143;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
144;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
145;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
146;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
147;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
148;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
149;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
150;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
151;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
152;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
153;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
154;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
155;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
156;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
157;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
158;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
159;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
160;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
161;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
162;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
163;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
164;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
165;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
166;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
167;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
168;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
169;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
170;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
171;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
172;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
173;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
174;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
175;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
176;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
177;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
178;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
179;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
180;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
181;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
182;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
183;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
184;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
185;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
186;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
187;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
188;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
189;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
190;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
191;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
192;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
193;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
194;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
195;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
0;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
1;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
2;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
3;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
4;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
5;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
6;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
7;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
8;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
9;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
10;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
11;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
12;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
13;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
14;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
15;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
16;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
17;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
18;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
19;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
20;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
21;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
22;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
23;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
24;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
25;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
26;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
27;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
28;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
29;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
30;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
31;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
32;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
33;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
34;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
35;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
36;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
37;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
38;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
39;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
40;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
41;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
42;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
43;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
44;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
45;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
46;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
47;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
48;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
49;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
50;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
51;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
52;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
53;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
54;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
55;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
56;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
57;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
58;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
59;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
60;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
61;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
62;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
63;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
64;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
65;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
66;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
67;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
68;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
69;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
70;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
71;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
72;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
73;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
74;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
75;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
76;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
77;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
78;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
79;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
80;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
81;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
82;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
83;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
84;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
85;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
86;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
87;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
88;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
89;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
90;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
91;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
92;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
93;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
94;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
95;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
96;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
97;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
98;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
99;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
100;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
101;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
102;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
103;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
104;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
105;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
106;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
107;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
108;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
109;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
110;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
111;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
112;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
113;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
114;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
115;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
116;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
117;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
118;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
119;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
120;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
121;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
122;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
123;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
124;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
125;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
126;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
127;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
128;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
129;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
130;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
131;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
132;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
133;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
134;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
135;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
136;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
137;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
138;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
139;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
140;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
141;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
142;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
143;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
144;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
145;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
146;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
147;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
148;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
149;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
150;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
151;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
152;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
153;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
154;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
155;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
156;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
157;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
158;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
159;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
160;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
161;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
162;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
163;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
164;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
165;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
166;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
167;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
168;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
169;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
170;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
171;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
172;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
173;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
174;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
175;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
176;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
177;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
178;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
179;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
180;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
181;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
